level_1_href	level_2	item_name	value
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва безопасная Gillette 2 одноразовая, 5шт	209.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва безопасная Gillette Blue Simple3 одноразовая, 4шт	369.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва женская Gillette Simply 3 одноразовая, 4шт	439.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Venus Embrace женская + 2 кассеты	1 399.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Gillette Blue II Plus одноразовая, 5шт	329.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Gillette Mach 3 со сменной кассетой	799.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Gillette Fusion Proglide со сменной кассетой	1 499.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Gillette Blue II одноразовая, 5шт	299.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Система бритвенная Bic Клик солей 3 3-лезвийная для чувствительной кожи	409.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Станок бритвенный EvoShave Series 2.0 + 2 сменные кассеты	124.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Venus Breez с 2 кассетами	1 549.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Gillette Fusion со 2 сменными кассетами	1 549.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва безопасная Gillette Blue 3 Comfort одноразовая, 3шт	429.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Сменные кассеты Gillette Venus Embrace для бритья, 6шт	2 499.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Кассета Gillette Fusion Proglide Power, 2шт	1 399.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Кассеты Endeavor Genesis с 3 лезвиями, 2шт	139.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Gillette Blue Simple3 одноразовая, 8шт	599.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва безопасная Gillette Fusion ProGlide Flexball Power со сменными кассетами	2 099.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Бритвы	Бритва Gillette Mach3 Turbo с 2 сменными кассетами Red	1 449.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Venus женские сменные, 4шт	1 199.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Mach 3 сменные, 4шт	1 299.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Fusion, 2шт	1 199.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Fusion, 4шт	1 799.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Venus Embrace, 2шт	1 199.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Лезвия сменные Bic Flex3Hybrid для бритв, 4шт	469.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Venus Breeze, 2шт	1 199.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Mach 3 Turbo, 4шт	1 599.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Fusion 5 сменные, 6шт	2 399.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Mach3 сменные, 8шт	2 199.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Fusion Proglide, 4шт	1 999.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Mach 3, 2шт	899.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Venus Embrace, 4шт	1 699.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Fusion Proglide, 2шт	1 199.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Venus Breeze, 4шт	1 699.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты Toptech Razor 5 сменные мужские, 4шт	659.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты Bic Клик солей 3 3-лезвийные для чувствительной кожи, 4шт	559.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Deonica For Men 5 сменные, 4шт	199.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Venus, 2шт	899.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Gillette Fusion Proglide Power, 4шт	2 499.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Evoshave сменные, 4шт	69.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Кассеты	Кассеты для бритья Venus сменные, 6шт	1 699.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Наборы	Бритва Toptech PRO 3 мужская + кассеты сменные, 10шт	379.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Фитодепилятор Fito Косметик для чувствительной кожи с увлажняющим комплексом, 100мл	109.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Лосьон после бритья Forx Men Care Sensitive Skin для чувствительной кожи, 100мл	299.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Шугаринг-полоски для депиляции тела Bio Cosmetolog Professional и лосьон, 12шт	119.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Бритва Toptech Razor 3 мужская + кассеты сменные, 2шт	559.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Лосьон Fito Натуральный 2в1 после депиляции, 75мл	109.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Бритва TopTech Razor 5 и сменная кассета	659.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Кассеты для бритья Toptech Razor 3 сменные, 4шт	289.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Пена Gillette Series успокаивающая для бритья, 200мл	399.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Набор Bio Cosmetolog Professional Полоски восковые и Лосьон для завершения депиляции, 12шт	139.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Бритва BIC Flex3 Hybrid, 1шт + 2 кассеты	439.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Бритва BIC 3 Sensitive одноразовая, 8шт	379.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Бритва Gillette Venus Satin Care со сменной кассетой, 1шт	1 299.00
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Крем Veet Expert для депиляции для всех типов кожи, 100мл	539.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Гель The Chemical Barbers увлажняющий для мытья коротких волос лица и бороды, 350мл	549.99
https://www.perekrestok.ru/cat/c/95/sredstva-dla-brita	Остальное	Кассеты для бритья Bic Flex 3 Hybrid сменные, 4шт	479.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Средство для снятия макияжа с глаз Nivea Двойной эффект, 125мл	359.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Вода мицеллярная Ecolaiter для чувствительной кожи Цветок Кактуса и Алоэ Вера, 400мл	249.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель для умывания Librederm Aevit тонизирующий для всех типов кожи, 200мл	189.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Мицеллярная вода Nivea Смягчающая 3в1 для сухой и чувствительной кожи, 400мл	259.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Вода мицеллярная Dove увлажняющая, 400мл	429.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель для умывания Nivea матирующий, 150мл	209.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Салфетки Premial влажные косметические с мицеллярной водой, 15шт	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Лосьон для снятия макияжа с глаз Nivea Нежный, 125мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель Чистая Линия для умывания 3в1, 200мл	239.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Мицеллярная вода Nivea Смягчающая 3в1 для нормальной и комбинированной кожи, 400мл	259.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель-флюид Pure Line для умывания, 185мл	309.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель для умывания Nivea Aqua Effect освежающий для нормальной кожи, 150мл	229.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель Bisou Очищение и Свежесть для умывания, 150мл	199.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Салфетки Sophisticated WWM влажные для снятия макияжа, 15шт	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Очищающие полоски для носа Agiotage	139.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Средство для лица Garnier Чистая кожа актив 3в1 с углём от чёрных точек, 150мл	479.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Крем-гель для умывания Dove Матирующий, 120мл	349.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка для умывания Himalaya Herbals с нимом 51281, 150мл	469.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Молочко для снятия макияжа Чистая Линия Брусника, 100мл	169.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Мусс для умывания Dove Увлажняющий, 160мл	529.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка-мусс Чёрный Жемчуг 2в1 для умывания для всех типов кожи, 150мл	209.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка для лица очищающая, 150мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Мицеллярная вода Чёрный Жемчуг Очищение + уход для лица-век-губ, 750мл	379.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель для умывания Librederm Aevit матирующий для жирной кожи, 200мл	189.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка Mychoi для умывания увлажняющая с центеллой и мадекассосидом, 100мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Мицеллярная вода Waterose фуксия, 400мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель для умывания Natura Siberica Oblepikha C-Berrica очищающий, 150мл	279.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка Garnier Skin Naturals алоэ для умывания для нормальной и чувствительной кожи, 150мл	539.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Двухфазная мицеллярная вода	269.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Мицеллярная вода, 400мл	309.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка очищающая Mixit Your Skin очищающая для нормальной и склонной к сухости кожи, 150мл	479.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка для умывания Arau для чувствительной кожи, 120г	519.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Средство для лица Garnier Чистая кожа 3в1, 150мл	539.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель Bisou Мультивитамин для умывания, 150мл	199.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Пенка Mychoi антиоксидантная для умывания с ферментированной соей, 100мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель для лица Nivea Care очищающий, 225мл	289.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Очищение	Гель для умывания Garnier Чистая кожа актив эксфопро, 150мл	569.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник Mychoi для лица увлажняющий с центеллой и мадекассосидом, 180мл	329.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Лосьон Пропеллер салициловый от прыщей для комбинированной кожи 100мл	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник для лица Nivea Нежный смягчающий, 200мл	309.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник Чистая Линия увлажняющий для лица Идеальная кожа для всех типов кожи, 160мл	219.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник Dolce milk Deep Breath гиалуроновый для лица и шеи, 200мл	219.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник для лица Garnier Основной уход освежающий витаминный, 200мл	339.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тонер Bisou Увлажняющий для лица, 150мл	309.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник для лица Mixit Your Skin увлажняющий для нормальной и склонной к сухости кожи, 150мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Гидролат Краснополянская косметика Розмарин, 100мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Мист Bisou Гидраматирующий ледяной для лица, 120мл	249.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тонер Pure Line для лица, 190мл	309.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник Чёрный Жемчуг освежающий для всех типов кожи, 200мл	209.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Вода Aevit Basic Care термальная для всех типов кожи, 150мл	369.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник для лица We are the Planet Avocado Power ежедневный баланс, 200мл	229.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник для лица Mixit Your Skin балансирующий для нормальной и склонной к жирности кожи, 150мл	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тонер Bisou Мультивитамин для лица, 150мл	309.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Лосьон Librederm Серацин для глубокого очищения пор, 100мл	549.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник Garnier основной уход успокаивающий витаминный, 200мл	339.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Тоник Garnier Алоэ гиалуроновый для лица для всех типов кожи, 200мл	519.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Тоники, лосьоны	Мист Monolove Bio Тонизирующий для тела, 120мл	259.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Сыворотки, кремы	Крем для лица Mychoi увлажняющий с центеллой и мадекассосидом, 50мл	499.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Сыворотки, кремы	Крем Loren Cosmetic Фитотерапия ночной от морщин с калиной и воском лесных ягод, 50мл	269.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Сыворотки, кремы	Крем для лица Mychoi лифтинг с ферментированной соей, 50мл	499.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Сыворотки, кремы	Гель-сыворотка Pure Line для лица, 30мл	469.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Сыворотки, кремы	Крем Loren Cosmetic Антистресс дневной увлажняющий, 50мл	279.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска S+Miracle Aloe Essence Mask для лица с алоэ, 25мл	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска S+Miracle Жемчуг Pearl Essence Mask тканевая для лица, 25мл	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица S+Miracle Coenzyme Q10 Essence Mask с коэнзимом Q10, 25мл	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска S+Miracle Sea Water Essence Mask с морской водой тканевая для лица, 25мл	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Чистая Линия для лица идеальная кожа ультра-увлажнение и восстановление, 1шт	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска тканевая Garnier Увлажнение + антистресс	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска тканевая Garnier Увлажнение + аква бомба	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Herest Увлажняющий Комплекс тканевая, 23мл	41.90
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Банька Агафьи Маска для лица голубая очищающая, 100 мл	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi увлажняющая с агавой, 25г	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Mychoi детокс для лица с углем, 25г	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска-молочко Garnier Skin Naturals Питание-бомба тканевая с кокосовым молочком тканевая, 28г	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска тканевая Garnier Гиалуроновая с алоэ для всех типов кожи	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Банька Агафьи Освежающая 100мл	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Чистая Линия Идеальная Кожа Очищение тканевая для лица, 1шт	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Med B 1 Day для лица с витамином C для сияния кожи, 27мл	61.90
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Чистая линия фитотерапия вулканическая освежающая тканевая	109.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска тканевая Garnier Увлажнение + свежесть для нормальной и комбинированной кожи, 32г	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Luke с коллагеном, 21г	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Herest Успокаивающий Комплекс тканевая, 23мл	41.90
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Luke с гиалуроновой кислотой, 21г	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Soda тканевая для лица сияние кожи с молочной эссенцией, 28мл	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Med B 1 Day для лица с коллагеном подтягивающая, 27мл	61.90
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Soda Сакура тканевая для лица увлажняющая и освежающая, 28мл	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Herest Тонизирующий Комплекс тканевая, 23мл	41.90
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска тканевая Garnier Очищающий уголь, 28г	119.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi Естественное Сияние с жемчугом, 25г	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Beauty Visage Формула Молодости гиалуроновые для кожи вокруг глаз, 10шт	129.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Полоски для носа Пропеллер очищающие с активированным углём, 6шт	299.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска для лица Skin Needs с коллагеном	79.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Beauty Visage Аква-Филлер гиалуроновые для кожи вокруг глаз, 10шт	129.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая увлажняющая маска для лица Skin Needs с секретом улитки	79.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Soda тканевая для лица увлажняющая с гиалуроновой кислотой, 28мл	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Очищающие полоски для носа Agiotage	139.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска-плёнка для лица Funky Fun с глиттером серебряная	99.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи для глаз Natura Siberica Lab Biome сияние и тонус, 60шт	419.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Банан	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Luke с экстрактом зелёного чая, 21г	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi гидрогелевая восстанавливающая с ягодами и коллагеном, 30г	189.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Med B 1 Day для лица с экстрактом секрета улитки укрепляющая, 27мл	61.90
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Himalaya Since 1930 Очищающая тканевая с нимом и экстрактом чайного дерева, 30мл	189.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска для лица с экстрактом огурца увлажняющая, 22мл	79.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Fabrik Cosmetology Eyes Patch для области вокруг глаз с морскими минералами, 60шт	269.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi антиоксидантная c витаминным комплексом, 25мл	109.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi антивозрастная с манго и коллагеном, 25мл	94.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Dear Molly гидрогелевые для области вокруг глаз авокадо	899.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Himalaya Since 1930 Детоксифицирующая тканевая с углём и бамбуком и зелёным чаем, 30мл	189.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Увлажняющая тканевая маска для лица Skin Needs с гиалуроновой кислотой	79.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Осветляющая маска Funky Fun Свинка для свежести и сияния кожи лица	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Fabrik Cosmetology Eyes Patch для области вокруг глаз с муцином улитки, 60шт	269.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi укрепляющая с пептидам, 25мл	109.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi успокаивающая с зеленым виноградом и полынью, 25мл	94.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi гидрогелевая успокаивающая с центеллой и календулой, 30г	169.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Holika Holika pure essence mask sheet avocado тканевая для лица, 23мл	139.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Holika Holika pure essence mask sheet green tea тканевая для лица, 23мл	139.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Moriki Doriki Литтл Стар Дрим тканевые увлажняющие для лица	99.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Dear Molly гидрогелевые для области вокруг глаз алоэ	899.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска для лица с экстрактом меда питающая, 22мл	79.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска для лица с экстрактом граната восстанавливающая и увлажняющая, 22мл	79.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Баклажан	99.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Томат	49.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Гранат	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Пузырьковая маска для лица Funky Fun Очищение и увлажнение с экстрактом малины	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска-пленка Garnier Skin Naturals Чистая кожа актив против чёрных точек с углём, 50мл	359.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Крем-маска для лица L'Oreal Paris Гиалурон эксперт ночная, 50мл	579.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Luke с экстрактом слизи улитки, 21г	59.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Mychoi гидрогелевые успокаивающие для кожи вокруг глаз с лавандой и коллагеном	149.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Mychoi гидрогелевые увлажняющие для кожи вокруг глаз с гиалуроновой кислотой и витаминами	149.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Mychoi увлажняющая с гиалуроновой кислотой и иланг-илангом, 25мл	94.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Holika Holika pure essence mask sheet cucumber тканевая для лица, 23мл	139.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Professor Skingood увлажняющая	259.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Angel Key разглаживающие гидрогелевые с экстрактом чёрной улитки от темных кругов, 60шт	739.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска Professor Skingood для проблемной кожи	259.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Патчи Dear Molly гидрогелевые для области вокруг глаз персик	899.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Маска для лица Malie Snake Ultra Hydrating Essence Mask ультраувлажняющая с пептидом змеиного яда, 20мл	73.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Морковь	85.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Киви	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Кокос	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Яблоко	114.99
https://www.perekrestok.ru/cat/c/89/uhod-za-licom	Маски	Тканевая маска Рецепты Молли Авокадо	114.99
